frame_id,timestamp,track_id,team_color,x,y,vx,vy,map_x,map_y
9,0.3,14,marker,572.3887425747946,252.0650158703056,-0.0231604510291026,-0.1858680619346593,572.38873,252.06502
9,0.3,15,marker,669.9176627636198,325.4279128984775,0.1267979804018991,0.0005767314920891,669.91766,325.42792
9,0.3,16,marker,597.0,370.4222576294015,0.0,0.087272058367327,597.0,370.42227
9,0.3,17,marker,570.5,252.6114071417629,0.0,-0.1956025124211617,570.5,252.6114
9,0.3,18,marker,677.1802270754254,321.0,0.3115825925673638,0.0,677.18024,321.0
9,0.3,19,marker,752.0,180.0,0.0,0.0,752.0,180.0
9,0.3,20,marker,793.0,155.5,0.0,0.0,793.0,155.5
10,0.3333333333333333,1,marker,795.0213920801305,484.02784471810264,-0.492788375200234,0.0097788456156633,795.02136,484.02783
10,0.3333333333333333,2,marker,587.9046808929871,240.88496186566903,0.264488041651392,-0.215311934667272,587.90466,240.88496
10,0.3333333333333333,3,marker,587.0,284.3432488125192,0.0,0.0272750820403265,587.0,284.34326
10,0.3333333333333333,4,marker,565.7869472224797,279.04359670811414,-0.047136862757335,0.1027665445258088,565.7869,279.0436
10,0.3333333333333333,5,marker,594.4564032918859,368.3174874767588,-0.1027665445258088,0.0589549525998127,594.4564,368.31747
10,0.3333333333333333,6,marker,757.5062537131654,520.9979003749852,0.242816802269207,-0.3564205374018495,757.5062,520.9979
10,0.3333333333333333,7,marker,577.0,367.0,0.0,0.0,577.0,367.0
10,0.3333333333333333,8,marker,774.5159816558429,466.08617434474553,0.2759521242116508,-0.0494631728945071,774.516,466.08618
10,0.3333333333333333,9,marker,755.3392637107219,182.5,-0.0862300346401628,0.0,755.33923,182.5
10,0.3333333333333333,10,marker,679.7685414714996,319.22494476338545,0.10837607706527,0.0056095325394494,679.76855,319.22495
10,0.3333333333333333,11,marker,599.0435967081141,235.0,0.1027665445258088,0.0,599.0436,235.0
10,0.3333333333333333,12,marker,793.5,159.96277166051362,0.0,4.204842904123246e-05,793.5,159.96277
10,0.3333333333333333,13,marker,753.5,181.0,0.0,0.0,753.5,181.0
10,0.3333333333333333,14,marker,572.339263710722,251.8975441149235,-0.0862300346401628,-0.1743337114163745,572.33923,251.89754
10,0.3333333333333333,15,marker,669.9848049312568,325.4040401192119,0.0780377502192871,-0.1038634895249397,669.9848,325.40405
10,0.3333333333333333,16,marker,596.955808030457,370.4766181679166,-0.1040934342620451,0.051178723876085,596.9558,370.47662
