frame_id,timestamp,track_id,team_color,x,y,vx,vy
8,0.26666666666666666,5,marker,594.5,368.24502519057944,0.0,-0.01079959124922214
8,0.26666666666666666,6,marker,756.9415197145402,521.5541859356948,0.3064680186456538,-0.41476252801936275
8,0.26666666666666666,7,marker,577.0,367.0,0.0,0.0
8,0.26666666666666666,8,marker,773.8909381861181,466.27143769877154,0.3858978392693502,-0.12068593713447
8,0.26666666666666666,9,marker,755.4543254066695,182.5,-0.10930961439314463,0.0
8,0.26666666666666666,10,marker,679.5456745933304,319.0456745933305,0.10930961439314463,0.10930961439314463
8,0.26666666666666666,11,marker,599.0,235.0,0.0,0.0
8,0.26666666666666666,12,marker,793.5,159.92791289847744,0.0,0.0005767314920771077
8,0.26666666666666666,13,marker,753.5,181.0,0.0,0.0
8,0.26666666666666666,14,marker,572.4543254066695,252.19935059724898,-0.10930961439314463,-0.12010920564237385
8,0.26666666666666666,15,marker,669.8152581254705,325.39950787140066,0.1868563696915218,0.0011856228920495465
8,0.26666666666666666,16,marker,597.0,370.33566500224333,0.0,0.13541113899310223
8,0.26666666666666666,17,marker,570.5,252.70829732651956,0.0,-0.19560251242116172
8,0.26666666666666666,18,marker,676.8760638036332,321.0,0.30250547411935436,0.0
8,0.26666666666666666,19,marker,752.0,180.0,0.0,0.0
8,0.26666666666666666,20,marker,793.0,155.5,0.0,0.0
9,0.3,1,marker,795.570746767523,484.0201993158216,-0.615339811107175,0.024089752795780562
9,0.3,2,marker,587.7646572345972,240.9798006841783,0.04547925761850224,-0.024089752795777308
9,0.3,3,marker,587.0,284.3466001906082,0.0,-0.022318806589449847
9,0.3,4,marker,565.7976088125728,279.0,0.03054272885811453,0.0
9,0.3,5,marker,594.5,368.26465723459705,0.0,0.04547925761854064
9,0.3,6,marker,757.2357490461686,521.265179343864,0.30591643919544625,-0.26590670309735953
9,0.3,7,marker,577.0,367.0,0.0,0.0
9,0.3,8,marker,774.22189026547,466.16097575109376,0.36037215105069675,-0.08200457240972667
9,0.3,9,marker,755.3887425747945,182.5,-0.02316045102910262,0.0
9,0.3,10,marker,679.6554493947485,319.1554493947485,0.12725388529114778,0.12725388529114778
9,0.3,11,marker,599.0,235.0,0.0,0.0
9,0.3,12,marker,793.5,159.9482320887549,0.0,0.00022994473709340378
9,0.3,13,marker,753.5,181.0,0.0,0.0
9,0.3,14,marker,572.3887425747946,252.06501587030561,-0.02316045102910262,-0.18586806193465938
9,0.3,15,marker,669.9176627636198,325.4279128984775,0.12679798040189916,0.000576731492089104
9,0.3,16,marker,597.0,370.4222576294015,0.0,0.08727205836732704
9,0.3,17,marker,570.5,252.6114071417629,0.0,-0.19560251242116172
9,0.3,18,marker,677.1802270754254,321.0,0.31158259256736387,0.0
9,0.3,19,marker,752.0,180.0,0.0,0.0
9,0.3,20,marker,793.0,155.5,0.0,0.0
10,0.3333333333333333,1,marker,795.0213920801305,484.02784471810264,-0.49278837520023405,0.009778845615663393
10,0.3333333333333333,2,marker,587.9046808929871,240.88496186566906,0.26448804165139206,-0.21531193466727203
10,0.3333333333333333,3,marker,587.0,284.3432488125192,0.0,0.027275082040326575
10,0.3333333333333333,4,marker,565.7869472224797,279.04359670811414,-0.04713686275733503,0.10276654452580887
10,0.3333333333333333,5,marker,594.4564032918859,368.3174874767588,-0.10276654452580887,0.058954952599812725
10,0.3333333333333333,6,marker,757.5062537131654,520.9979003749852,0.242816802269207,-0.35642053740184954
10,0.3333333333333333,7,marker,577.0,367.0,0.0,0.0
10,0.3333333333333333,8,marker,774.5159816558429,466.08617434474553,0.2759521242116508,-0.0494631728945071
10,0.3333333333333333,9,marker,755.3392637107219,182.5,-0.08623003464016281,0.0
10,0.3333333333333333,10,marker,679.7685414714996,319.22494476338545,0.10837607706527,0.005609532539449458
10,0.3333333333333333,11,marker,599.0435967081141,235.0,0.10276654452580887,0.0
10,0.3333333333333333,12,marker,793.5,159.96277166051362,0.0,4.204842904123246e-05
10,0.3333333333333333,13,marker,753.5,181.0,0.0,0.0
10,0.3333333333333333,14,marker,572.339263710722,251.8975441149235,-0.08623003464016281,-0.17433371141637458
10,0.3333333333333333,15,marker,669.9848049312568,325.4040401192119,0.07803775021928716,-0.10386348952493976
10,0.3333333333333333,16,marker,596.955808030457,370.4766181679166,-0.10409343426204516,0.051178723876085054
10,0.3333333333333333,17,marker,570.5,252.49971010785654,0.0,-0.19560251242116172
10,0.3333333333333333,18,marker,677.4635691050656,321.0,0.2500950253454094,0.0
10,0.3333333333333333,19,marker,752.0,180.0,0.0,0.0
10,0.3333333333333333,20,marker,793.0,155.5,0.0,0.0
11,0.36666666666666664,1,marker,794.5095656771864,483.94072206721074,-0.5456542511092954,-0.20347663426890988
11,0.36666666666666664,2,marker,588.1739900432963,240.67260998633262,0.30177939253577823,-0.2510780588446464
11,0.36666666666666664,3,marker,587.0,284.3726831994227,0.0,0.04241478430854995
11,0.36666666666666664,4,marker,565.7719159023626,279.1499242274772,0.03268793798306639,0.1246453696459048
11,0.36666666666666664,5,marker,594.3500757725228,368.3741415883419,-0.1246453696459048,0.05248865324397206
11,0.36666666666666664,6,marker,757.7140799814822,520.6013614493413,0.16658937745752744,-0.5263736736444172
11,0.36666666666666664,7,marker,577.0,367.0,0.0,0.0
11,0.36666666666666664,8,marker,774.7357086492325,466.04018849730255,0.18400782939124255,-0.025702580704178447
11,0.36666666666666664,9,marker,755.2531752122354,182.5,-0.09490343755255719,0.0
11,0.36666666666666664,10,marker,679.8607695596204,319.25425507789424,0.07823638769412815,0.05622299495909248
11,0.36666666666666664,11,marker,599.1499242274772,234.9565902542489,0.1246453696459048,-0.1026319769108808
11,0.36666666666666664,12,marker,793.5,159.9731835314189,0.0,-4.5153745974566765e-05
11,0.36666666666666664,13,marker,753.5,181.0,0.0,0.0
11,0.36666666666666664,14,marker,572.2531752122354,251.74950302938842,-0.09490343755255719,-0.13372605423764475
11,0.36666666666666664,15,marker,670.0221818406886,325.311369770178,0.04222430537462265,-0.12487053852186868
11,0.36666666666666664,16,marker,596.8485981096643,370.5063991096524,-0.12491258695091606,0.026022599709671048
11,0.36666666666666664,17,marker,570.5,252.37542725217298,0.0,-0.19560251242116172
11,0.36666666666666664,18,marker,677.6831116288555,321.0,0.17375670398822207,0.0
11,0.36666666666666664,19,marker,752.0,180.0,0.0,0.0
11,0.36666666666666664,20,marker,793.0,155.5,0.0,0.0
12,0.4,1,marker,794.0072651602479,483.72433395219963,-0.4558578015493506,-0.25156659372173246
12,0.4,2,marker,588.4461783457944,240.40869607281468,0.25551098682213985,-0.3172822421589365
12,0.4,3,marker,587.0,284.41017837710814,0.0,0.04008387921094286
12,0.4,4,marker,565.8101978037856,279.2622834996372,0.059618929919453875,0.1082645512282955
12,0.4,5,marker,594.2377165003628,368.4216113465199,-0.10826455122828382,0.038981884365517236
12,0.4,6,marker,757.9417785088422,520.1230988845334,0.3056451097709971,-0.48988835225937194
12,0.4,7,marker,577.0867379047716,367.0,0.20540254129644445,0.0
12,0.4,8,marker,774.9668802989634,466.01483213540257,0.3128612988787605,-0.010408406230052052
12,0.4,9,marker,755.1682102763718,182.5,-0.07906576357649527,0.0
12,0.4,10,marker,679.9261285883955,319.31336210042093,0.04946292429791332,0.06600760445753566
12,0.4,11,marker,599.2622834996373,234.89385194072312,0.10826455122828382,-0.02210796073971312
12,0.4,12,marker,793.5,159.98065062272178,0.0,-7.263370231760881e-05
12,0.4,13,marker,753.5,181.0,0.0,0.0
12,0.4,14,marker,572.168210276372,251.6388603937196,-0.07906576357649527,-0.08914275188209919
12,0.4,15,marker,670.0379895715132,325.20931453208584,0.018581345823666714,-0.1080234735334675
12,0.4,16,marker,596.736131000667,370.51935733082246,-0.10797831978749908,0.010161755815267678
12,0.4,17,marker,574.3265625240883,249.93244685106453,4.8528612349251095,-2.977110735995938
12,0.4,18,marker,677.7470145259095,321.0434097457511,-0.09909504426129606,0.1026319769108808
12,0.4,19,marker,752.0,180.0,0.0,0.0
12,0.4,20,marker,793.0,155.5,0.0,0.0
13,0.43333333333333335,1,marker,793.5188816415822,483.4941768596502,-0.5297795023104687,-0.22016540065008805
13,0.43333333333333335,2,marker,588.6667312130952,240.07857239863654,0.18349052583378317,-0.3827564424411333
13,0.43333333333333335,3,marker,587.0,284.4436637095576,0.0,0.03086438752383873
13,0.43333333333333335,4,marker,565.8636924747161,279.3553198951691,0.05873082398073209,0.07910834209822647
13,0.43333333333333335,5,marker,594.1446801048309,368.4560914227569,-0.07910834209820311,0.025273841637310283
13,0.43333333333333335,6,marker,758.2392743864663,519.6603265313049,0.3015098132526026,-0.47657323573865756
13,0.43333333333333335,7,marker,577.2988960047794,367.0,0.24985529086060407,0.0
13,0.43333333333333335,8,marker,775.2627833216577,466.0027398285128,0.30293905105200686,-0.0018173200785111514
13,0.43333333333333335,9,marker,755.1002448676854,182.45663509593388,-0.056138229161184175,-0.10273590522283459
13,0.43333333333333335,10,marker,680.0106995157547,319.3305488349128,0.1298963699685521,-0.046162978454496795
13,0.43333333333333335,11,marker,599.3986847992353,234.88754897993027,0.1818442473210377,0.0164068413094553
13,0.43333333333333335,12,marker,793.5,159.98601698255544,0.0,-6.930302986382156e-05
13,0.43333333333333335,13,marker,753.5,181.0,0.0,0.0
13,0.43333333333333335,14,marker,572.1002448676854,251.56585743652496,-0.056138229161184175,-0.05201720079116244
13,0.43333333333333335,15,marker,670.0402470108686,325.12402825831697,0.0047994718103308055,-0.07873434565204833
13,0.43333333333333335,16,marker,596.6433776355952,370.52213280455766,-0.0786617119497252,0.0013893535810656273
13,0.43333333333333335,17,marker,581.1833381898456,245.77231777035678,3.8991000090299357,-2.421683744761279
13,0.43333333333333335,18,marker,677.5842520402467,321.1495170116626,-0.2964456166270217,0.12480923138794119
13,0.43333333333333335,19,marker,752.0,179.95432540666948,0.0,-0.10930961439314463
13,0.43333333333333335,20,marker,793.0,155.5,0.0,0.0
14,0.4666666666666667,1,marker,793.0252750831052,483.3027443617121,-0.45210831683916686,-0.16168503847346444
14,0.4666666666666667,2,marker,588.8657874349735,239.73189107593194,0.21814450557854492,-0.3317300526750753
14,0.4666666666666667,3,marker,587.0,284.46879559245133,0.0,0.020634267208834142
14,0.4666666666666667,4,marker,565.9130697156216,279.4219783518381,0.04628921964262815,0.050556894605898586
14,0.4666666666666667,5,marker,594.0780216481619,368.47846591799754,-0.0505568946058869,0.014299175970474629
14,0.4666666666666667,6,marker,758.5095143550848,519.2422053782516,0.23781647887857132,-0.37303893593538306
14,0.4666666666666667,7,marker,577.523708696197,367.0,0.21726868305444458,0.0
14,0.4666666666666667,8,marker,775.5290385117918,465.99826838085295,0.23651122131809404,0.002179649273885145
14,0.4666666666666667,9,marker,755.0527384895511,182.39391829686997,-0.03493344317934394,-0.022228224376402053
14,0.4666666666666667,10,marker,680.139761309006,319.23057860808456,0.13713295046290444,-0.18672141626614405
14,0.4666666666666667,11,marker,599.5714248682679,234.90680085102287,0.17551665937855382,0.02928074370876768
14,0.4666666666666667,12,marker,793.5,159.98988274456835,0.0,-5.365899362161792e-05
14,0.4666666666666667,13,marker,753.5,181.0,0.0,0.0
14,0.4666666666666667,14,marker,572.052738489551,251.60984911805497,-0.03493344317934394,0.17979243395599676
14,0.4666666666666667,15,marker,670.0353924643833,325.0631176080121,-0.002001112700793609,-0.05019988071264664
14,0.4666666666666667,16,marker,596.5771006254568,370.4763272716878,-0.050130577682759775,-0.10533300929239112
14,0.4666666666666667,17,marker,585.9669336527146,242.65873598881484,1.9708700112867676,-1.6866684977992796
14,0.4666666666666667,18,marker,677.4379295545049,321.2139804540343,-0.2964456166270217,0.12480923138794119
14,0.4666666666666667,19,marker,752.0,179.88874257479458,0.0,-0.02316045102910262
14,0.4666666666666667,20,marker,793.0,155.5,0.0,0.0
15,0.5,1,marker,792.6240916335104,483.1649841164502,-0.32647303653010173,-0.10380594846401292
15,0.5,2,marker,589.1131889294778,239.40215845478212,0.29066204123464523,-0.34477836738503137
15,0.5,3,marker,587.0,284.48539785212773,0.0,0.012080835060181967
15,0.5,4,marker,565.9508962966282,279.4644562809277,0.031532730404923534,0.028129494202293433
15,0.5,5,marker,594.0355437190723,368.49146769485145,-0.028129494202305105,0.006733177163136938
15,0.5,6,marker,758.7159382691854,518.8811654627947,0.16209892618740288,-0.3554562671404957
15,0.5,7,marker,577.7100909250801,367.0,0.1588913283672328,0.0
15,0.5,8,marker,775.7308664154407,465.9975993310866,0.1599085620428466,0.00341756424366756
15,0.5,9,marker,755.0231344530208,182.38758500392535,-0.018814012223330717,0.016291619223836686
15,0.5,10,marker,680.2630546509482,319.04727061424927,0.1120132359271471,-0.20764192938659304
15,0.5,11,marker,599.7696799497733,234.93320759477677,0.23950775064534072,0.028694960774720814
15,0.5,12,marker,793.5,159.99267391935314,0.0,-3.603790884333617e-05
15,0.5,13,marker,753.5,181.0,0.0,0.0
15,0.5,14,marker,572.0231344530207,251.80037849300282,-0.018814012223330717,0.24062080217292411
15,0.5,15,marker,670.0278525579016,325.02485111060275,-0.0044583312952357875,-0.027850296110454316
15,0.5,16,marker,596.5349683660345,370.36584681273706,-0.02779663711678046,-0.12870468133541835
15,0.5,17,marker,587.7533811746262,241.3336045096342,1.9708700112867676,-1.6866684977992796
15,0.5,18,marker,677.2690885991302,321.28749576475843,-0.2964456166270217,0.12480923138794119
15,0.5,19,marker,752.0,179.8392637107219,0.0,-0.08623003464015112
15,0.5,20,marker,793.0,155.5,0.0,0.0
16,0.5333333333333333,1,marker,792.3394083264698,483.07672459317325,-0.20642212260840131,-0.05807113794845729
16,0.5333333333333333,2,marker,589.3863235289621,239.0911452410652,0.2615429201418266,-0.27946055292542377
16,0.5333333333333333,3,marker,587.0,284.4951052822453,0.0,0.005991678630855315
16,0.5333333333333333,4,marker,565.9763187660709,279.4884714867728,0.01883164929721737,0.01289207981982274
16,0.5333333333333333,5,marker,594.0115285132273,368.4980837338208,-0.012892079819834411,0.002158962662584793
16,0.5333333333333333,6,marker,758.8553505342072,518.561941783532,0.09686628790408118,-0.2750257245594135
16,0.5333333333333333,7,marker,577.8437213009696,367.0,0.10163122066609434,0.0
16,0.5333333333333333,8,marker,775.866064968534,465.9984325849995,0.09475253314262504,0.003237680096502387
16,0.5333333333333333,9,marker,755.006810983934,182.40679902838627,-0.00815064129345192,0.02919183272456201
16,0.5333333333333333,10,marker,680.3600164997974,318.86398491919743,0.07840963037383225,-0.17381373809762524
16,0.5333333333333333,11,marker,599.9929692799822,234.95744627622383,0.2173000449348313,0.022553632439952696
16,0.5333333333333333,12,marker,793.5,159.99469312892455,0.0,-2.120320103603494e-05
16,0.5333333333333333,13,marker,753.5,181.0,0.0,0.0
16,0.5333333333333333,14,marker,572.0501727537667,252.01660023989422,0.0945548481579224,0.21685050726456773
16,0.5333333333333333,15,marker,670.0202353005271,325.00388874099286,-0.00457875230020057,-0.012703170716150684
16,0.5333333333333333,16,marker,596.5112148216398,370.2489243293922,-0.01266713280725511,-0.11212125102650926
16,0.5333333333333333,17,marker,589.5674920699439,239.95424247766078,1.9708700112867676,-1.6866684977992796
16,0.5333333333333333,18,marker,677.0811069445676,321.36870516358215,-0.2964456166270217,0.12480923138794119
16,0.5333333333333333,19,marker,752.0,179.75317521223542,0.0,-0.09490343755253383
16,0.5333333333333333,20,marker,793.0,155.5,0.0,0.0
17,0.5666666666666667,1,marker,792.0720851937522,483.02643616134026,-0.31878304418799214,-0.026851454363290693
17,0.5666666666666667,2,marker,589.7480060225355,238.804835587905,0.5036388855203681,-0.2972069551930256
17,0.5666666666666667,3,marker,587.0,284.49999234533357,0.0,0.0021924578884494612
17,0.5666666666666667,4,marker,565.9914591929085,279.50010010888025,0.009606054763150566,0.003816595383322477
17,0.5666666666666667,5,marker,593.9998998911199,368.50081953069434,-0.003816595383334148,-0.00021398507222616372
17,0.5666666666666667,6,marker,758.9395285390741,518.2786610890499,0.04945350171163228,-0.2873081834223725
17,0.5666666666666667,7,marker,577.928911878892,367.0,0.05660269354823676,0.0
17,0.5666666666666667,8,marker,776.0335575939339,465.91283455019123,0.25320616299216364,-0.20290315353809316
17,0.5666666666666667,9,marker,754.9991881239721,182.43317725939528,-0.0019784728162351084,0.028637405250060106
17,0.5666666666666667,10,marker,680.4703470777914,318.58648371943445,0.15082957913484601,-0.43194288998878466
17,0.5666666666666667,11,marker,600.0971062464755,234.97596382459648,-0.042100968916796155,0.015330580279090738
17,0.5666666666666667,12,marker,793.5,160.0395165037981,0.0,0.10268937729251182
17,0.5666666666666667,13,marker,753.5,181.0,0.0,0.0
17,0.5666666666666667,14,marker,572.0619005193147,252.20142721623114,-0.08244535024746327,0.16228263198750864
17,0.5666666666666667,15,marker,670.0137936584196,324.99445263832104,-0.003689016827159421,-0.0037051274945455355
17,0.5666666666666667,16,marker,596.4563977395636,370.151961584619,-0.1063894137448491,-0.08209584570199066
17,0.5666666666666667,17,marker,592.2297345230656,238.020352822971,0.6633135677554678,-0.43967991016999597
17,0.5666666666666667,18,marker,676.8768556956954,321.4564545372905,-0.2964456166270217,0.12480923138794119
17,0.5666666666666667,19,marker,752.0,179.71157922875773,0.0,0.02363550707174447
17,0.5666666666666667,20,marker,793.0,155.5,0.0,0.0
18,0.6,1,marker,791.6710707857704,483.00174453011465,-0.506101839849322,-0.008166221005332593
18,0.6,2,marker,590.3221275735558,238.53174615902225,0.70771787732236,-0.2436481712157709
18,0.6,3,marker,587.0,284.5019014034078,0.0,0.0001394310682140869
18,0.6,4,marker,565.9559168290153,279.50435652511106,-0.09895681628766409,-0.0007958194386951155
18,0.6,5,marker,593.995643474889,368.50148108393165,0.0007958194386834443,-0.0011710635622431682
18,0.6,6,marker,759.0710418948978,517.9692226578253,0.22469082379302274,-0.33617559840991823
18,0.6,7,marker,577.9770811205509,367.0,0.025981401396585863,0.0
18,0.6,8,marker,776.2879648323757,465.70158568050175,0.268042438159114,-0.24818835611714468
18,0.6,9,marker,754.9966175126605,182.45740125853126,0.001031632494028946,0.02252151100536985
18,0.6,10,marker,680.6177245806207,318.12161171480375,0.1504002082878405,-0.5548135665601167
18,0.6,11,marker,600.0250188810819,234.98838885611707,-0.1428821527618016,0.009134689253957698
18,0.6,12,marker,793.5,160.14664645809063,0.0,0.12492594202322328
18,0.6,13,marker,753.5,181.0,0.0,0.0
18,0.6,14,marker,571.9595985548963,252.33662290049193,-0.1401791003019126,0.10593092039852457
18,0.6,15,marker,670.0089135390366,324.9917597942408,-0.0025559844446735335,0.0008514635520490386
18,0.6,16,marker,596.3895308950999,370.08236632814175,-0.021371036309199898,-0.05256803611181329
18,0.6,17,marker,593.6572683286861,237.22119865609616,0.5550049578684626,-0.19077835875237306
18,0.6,18,marker,676.6587752916599,321.5497628896508,-0.2964456166270217,0.12480923138794119
18,0.6,19,marker,752.0,179.721878764842,0.0,0.02363550707174447
18,0.6,20,marker,793.0,155.5,0.0,0.0
19,0.6333333333333333,1,marker,791.184194778407,482.9490209662965,-0.4811742983738175,-0.10130381250291237
19,0.6333333333333333,2,marker,591.0248977290861,238.22999690542366,0.7511474802663707,-0.3764045316235529
19,0.6333333333333333,3,marker,587.0,284.50220483943474,0.0,-0.0007553080575057192
19,0.6333333333333333,4,marker,565.8530610323608,279.5048031286858,-0.12443047489111334,-0.002578179559492218
19,0.6333333333333333,5,marker,593.9951968713142,368.50122169641855,0.002578179559480547,-0.001334291014139451
19,0.6333333333333333,6,marker,759.303027988843,517.6119164847413,0.25246696875260893,-0.3904397898778524
19,0.6333333333333333,7,marker,578.0003967518765,367.0,0.007726890165023193,0.0
19,0.6333333333333333,8,marker,776.5308783074528,465.4339313395403,0.21924674700740646,-0.3190134839938748
19,0.6333333333333333,9,marker,754.9965734641468,182.4759155772418,0.0020895990716567102,0.015315620036125733
