track_id,frame_id,timestamp,event_type,value
3,854,28.466666666666665,direction_change,179.67803184420043
3,858,28.6,direction_change,179.93540190878488
3,868,28.933333333333334,direction_change,179.6196826808324
3,869,28.966666666666665,direction_change,86.62744172047249
3,875,29.166666666666668,direction_change,179.744130419865
3,881,29.366666666666667,direction_change,84.41041213210448
3,883,29.433333333333334,direction_change,66.07735788233418
3,886,29.533333333333335,direction_change,155.37247083088357
3,888,29.6,direction_change,114.62452477464846
3,902,30.066666666666666,direction_change,160.47732040076727
3,909,30.3,direction_change,115.82007214210827
3,915,30.5,direction_change,124.72677291974361
3,919,30.633333333333333,direction_change,76.7802262655257
3,920,30.666666666666668,direction_change,105.17433230934758
3,926,30.866666666666667,direction_change,178.4919315167396
3,939,31.3,direction_change,179.5197266811635
3,942,31.4,direction_change,72.50158325645947
3,946,31.533333333333335,direction_change,77.41251106522618
3,959,31.966666666666665,direction_change,62.35833086600959
3,962,32.06666666666667,direction_change,87.3191608328677
3,969,32.3,direction_change,152.53711785631606
3,1005,33.5,direction_change,74.02735930526565
3,1015,33.833333333333336,direction_change,121.11236371536545
3,1017,33.9,direction_change,76.6803921269982
3,1020,34.0,direction_change,176.03727967557927
3,1021,34.03333333333333,direction_change,84.09289041046766
3,1029,34.3,direction_change,71.64760781619727
3,1076,35.86666666666667,direction_change,115.94224422046224
3,1077,35.9,direction_change,80.92690408032054
3,1112,37.06666666666667,direction_change,148.7267669125208
3,1119,37.3,direction_change,179.41840902264948
3,62,2.066666666666667,stop_loot,60.0
4,7,0.23333333333333334,direction_change,180.0
4,10,0.3333333333333333,direction_change,76.25800619509099
4,18,0.6,direction_change,135.64489526830556
4,30,1.0,direction_change,77.0845882470873
4,40,1.3333333333333333,direction_change,163.64353504269067
4,47,1.5666666666666667,direction_change,130.58335570095556
4,93,3.1,direction_change,180.0
4,97,3.2333333333333334,direction_change,180.0
4,100,3.3333333333333335,direction_change,180.0
4,109,3.6333333333333333,direction_change,180.0
4,117,3.9,direction_change,84.46642665649081
4,120,4.0,direction_change,164.62523826576935
4,125,4.166666666666667,direction_change,179.01133318601464
4,137,4.566666666666666,direction_change,89.67482633259404
4,152,5.066666666666666,direction_change,176.0088018221847
4,155,5.166666666666667,direction_change,89.92423348810861
4,160,5.333333333333333,direction_change,179.87112828741687
4,163,5.433333333333334,direction_change,179.89072919894895
4,170,5.666666666666667,direction_change,82.71776397724632
4,175,5.833333333333333,direction_change,90.16125249394001
4,181,6.033333333333333,direction_change,72.7717591850976
4,185,6.166666666666667,direction_change,177.23904689165818
4,187,6.233333333333333,direction_change,132.75344769913426
4,199,6.633333333333334,direction_change,77.44041384321439
4,203,6.766666666666667,direction_change,61.473990767224116
4,213,7.1,direction_change,135.0685660742192
4,220,7.333333333333333,direction_change,107.31953271956483
4,225,7.5,direction_change,139.6400664072285
4,233,7.766666666666667,direction_change,179.99646990386873
4,236,7.866666666666666,direction_change,179.99720889302978
4,241,8.033333333333333,direction_change,129.68542534984266
4,249,8.3,direction_change,179.26625948433642
4,262,8.733333333333333,direction_change,71.96727530887658
4,268,8.933333333333334,direction_change,61.9403717704055
4,277,9.233333333333333,direction_change,111.62571785133231
4,303,10.1,direction_change,179.9806638073882
4,309,10.3,direction_change,179.799789227728
4,444,14.8,direction_change,180.0
4,445,14.833333333333334,direction_change,180.0
4,448,14.933333333333334,direction_change,180.0
4,452,15.066666666666666,direction_change,180.0
4,456,15.2,direction_change,180.0
4,457,15.233333333333333,direction_change,180.0
4,459,15.3,direction_change,180.0
4,461,15.366666666666667,direction_change,180.0
4,470,15.666666666666666,direction_change,180.0
4,477,15.9,direction_change,180.0
4,658,21.933333333333334,direction_change,180.0
4,663,22.1,direction_change,180.0
4,675,22.5,direction_change,180.0
4,688,22.933333333333334,direction_change,180.0
4,698,23.266666666666666,direction_change,180.0
4,705,23.5,direction_change,180.0
4,710,23.666666666666668,direction_change,134.96294126743413
4,724,24.133333333333333,direction_change,71.11396294088279
4,733,24.433333333333334,direction_change,61.6044959459355
4,738,24.6,direction_change,140.34466378180215
4,740,24.666666666666668,direction_change,103.28236941956732
4,747,24.9,direction_change,72.86671725267891
4,755,25.166666666666668,direction_change,61.51413514637954
4,756,25.2,direction_change,77.59008751089087
4,764,25.466666666666665,direction_change,134.0197579331207
4,787,26.233333333333334,direction_change,69.98428965136029
4,788,26.266666666666666,direction_change,116.57650618012438
4,793,26.433333333333334,direction_change,146.02189476493166
4,799,26.633333333333333,direction_change,143.0407948634985
4,806,26.866666666666667,direction_change,97.008013794148
4,819,27.3,direction_change,165.02824157549207
4,821,27.366666666666667,direction_change,176.9953452018261
4,824,27.466666666666665,direction_change,179.838676973875
4,827,27.566666666666666,direction_change,179.99458265127063
4,834,27.8,direction_change,179.99923118121657
4,836,27.866666666666667,direction_change,67.74383634610079
4,841,28.033333333333335,direction_change,82.40213192269914
4,846,28.2,direction_change,61.94908627660924
4,859,28.633333333333333,direction_change,169.46713229165823
4,866,28.866666666666667,direction_change,170.006318665299
4,881,29.366666666666667,direction_change,179.99118191301184
4,888,29.6,direction_change,179.98613452114589
4,890,29.666666666666668,direction_change,179.99888513310142
4,895,29.833333333333332,direction_change,179.99999774112726
4,896,29.866666666666667,direction_change,179.99999852122068
4,898,29.933333333333334,direction_change,179.99999914622634
4,906,30.2,direction_change,160.4437697641402
4,914,30.466666666666665,direction_change,90.02724950875638
4,924,30.8,direction_change,171.92054022952638
4,938,31.266666666666666,direction_change,179.9986796186987
4,945,31.5,direction_change,179.99976725466436
4,962,32.06666666666667,direction_change,179.99999704244132
4,965,32.166666666666664,direction_change,180.0
4,969,32.3,direction_change,180.0
4,972,32.4,direction_change,180.0
4,981,32.7,direction_change,180.0
4,992,33.06666666666667,direction_change,180.0
4,999,33.3,direction_change,180.0
4,1033,34.43333333333333,direction_change,180.0
4,1035,34.5,direction_change,180.0
4,1037,34.56666666666667,direction_change,180.0
4,1038,34.6,direction_change,180.0
4,1067,35.56666666666667,direction_change,61.077369846163094
4,1079,35.96666666666667,direction_change,179.02245559361035
4,1091,36.36666666666667,direction_change,74.84437844412456
4,1108,36.93333333333333,direction_change,101.96659296308042
4,1112,37.06666666666667,direction_change,173.60220585855643
4,1127,37.56666666666667,direction_change,140.72732655477657
4,1133,37.766666666666666,direction_change,70.23960417775706
4,1134,37.8,direction_change,71.43358145280372
4,1138,37.93333333333333,direction_change,179.9366229960372
4,1140,38.0,direction_change,179.83579031209067
4,1154,38.46666666666667,direction_change,155.51359410415597
4,1158,38.6,direction_change,61.331655592711094
4,1225,40.833333333333336,direction_change,63.4914053464819
4,1226,40.86666666666667,direction_change,100.46371251190838
4,1248,41.6,direction_change,64.13633481048956
4,1249,41.63333333333333,direction_change,77.55763915223027
4,1254,41.8,direction_change,68.9171959445775
4,62,2.066666666666667,stop_loot,60.0
5,9,0.3,direction_change,180.0
5,20,0.6666666666666666,direction_change,124.66802361034956
5,26,0.8666666666666667,direction_change,68.95498047094462
5,27,0.9,direction_change,63.929688023140386
5,46,1.5333333333333334,direction_change,179.99948554416787
5,55,1.8333333333333333,direction_change,179.99915338580894
5,62,2.066666666666667,direction_change,179.99424044177763
5,73,2.433333333333333,direction_change,89.99787075669563
5,89,2.966666666666667,direction_change,61.12983013264783
5,91,3.033333333333333,direction_change,81.20248927597089
5,97,3.2333333333333334,direction_change,174.0912628384842
5,107,3.566666666666667,direction_change,62.280673558513556
5,115,3.8333333333333335,direction_change,74.12835868573774
5,117,3.9,direction_change,73.68449848784948
5,120,4.0,direction_change,178.28453132104386
5,124,4.133333333333334,direction_change,178.83071902164522
5,128,4.266666666666667,direction_change,179.751075644856
5,129,4.3,direction_change,179.75828685379633
5,134,4.466666666666667,direction_change,179.97455694606566
5,143,4.766666666666667,direction_change,179.9523782919822
5,151,5.033333333333333,direction_change,179.92026122356162
5,157,5.233333333333333,direction_change,179.9935374592013
5,164,5.466666666666667,direction_change,118.59361860059718
5,165,5.5,direction_change,128.92170873773114
5,176,5.866666666666666,direction_change,175.0643974587988
5,183,6.1,direction_change,103.62063158900447
5,184,6.133333333333334,direction_change,136.09051787642474
5,188,6.266666666666667,direction_change,173.59034935038497
5,205,6.833333333333333,direction_change,132.5511795801402
5,213,7.1,direction_change,89.51665287185062
5,223,7.433333333333334,direction_change,159.37748142453577
5,238,7.933333333333334,direction_change,72.65540184096012
5,245,8.166666666666666,direction_change,68.16852884897449
5,352,11.733333333333333,direction_change,85.65784337185782
5,361,12.033333333333333,direction_change,108.23203533202867
5,375,12.5,direction_change,156.13651582722403
5,402,13.4,direction_change,70.99710988716943
5,403,13.433333333333334,direction_change,83.57313675859652
5,405,13.5,direction_change,83.68001904546765
5,408,13.6,direction_change,176.72397467336094
5,417,13.9,direction_change,169.86491468731052
5,467,15.566666666666666,direction_change,162.1949155528626
5,475,15.833333333333334,direction_change,65.42082451147212
5,483,16.1,direction_change,128.71869930333412
5,494,16.466666666666665,direction_change,168.4301541125647
5,499,16.633333333333333,direction_change,153.43194257572148
5,507,16.9,direction_change,64.22605474098889
5,579,19.3,direction_change,72.22542270592307
5,62,2.066666666666667,stop_loot,60.0
6,523,17.433333333333334,direction_change,79.47004440210948
6,546,18.2,direction_change,167.77598588320447
6,555,18.5,direction_change,95.53924488106419
6,669,22.3,direction_change,62.26504749122117
6,675,22.5,direction_change,63.88258397090862
6,678,22.6,direction_change,176.15170786750127
6,684,22.8,direction_change,81.049758434806
6,690,23.0,direction_change,178.4610543548051
6,790,26.333333333333332,direction_change,169.72566201316823
6,794,26.466666666666665,direction_change,159.1258559445327
6,804,26.8,direction_change,124.14242841555394
6,812,27.066666666666666,direction_change,138.3944483714872
6,1495,49.833333333333336,direction_change,65.28301076203198
6,1510,50.333333333333336,direction_change,92.44057484628169
6,62,2.066666666666667,stop_loot,60.0
7,22,0.7333333333333333,direction_change,180.0
7,61,2.033333333333333,direction_change,149.3829618017712
7,73,2.433333333333333,direction_change,164.42044238684983
7,81,2.7,direction_change,82.21086623890206
7,100,3.3333333333333335,direction_change,174.848382721121
7,108,3.6,direction_change,179.27044379361305
7,62,2.066666666666667,stop_loot,60.0
8,329,10.966666666666667,direction_change,120.47793676627636
8,617,20.566666666666666,direction_change,68.84666251418878
8,618,20.6,direction_change,77.90818829191625
8,624,20.8,direction_change,111.60132231228305
8,688,22.933333333333334,direction_change,180.0
8,697,23.233333333333334,direction_change,180.0
8,702,23.4,direction_change,180.0
8,711,23.7,direction_change,180.0
8,719,23.966666666666665,direction_change,180.0
8,811,27.033333333333335,direction_change,180.0
8,822,27.4,direction_change,180.0
8,829,27.633333333333333,direction_change,180.0
8,1331,44.36666666666667,direction_change,71.37186886789861
8,1417,47.233333333333334,direction_change,69.77366517800601
8,1426,47.53333333333333,direction_change,60.088027012694916
8,1451,48.36666666666667,direction_change,177.53234384551894
8,1458,48.6,direction_change,179.22182062143915
8,1489,49.63333333333333,direction_change,117.95255283054667
8,1498,49.93333333333333,direction_change,89.20677593685748
8,1617,53.9,direction_change,68.54504266621957
8,1618,53.93333333333333,direction_change,90.95051522334195
8,1632,54.4,direction_change,92.93333967776108
8,1653,55.1,direction_change,67.76331723136458
8,1731,57.7,direction_change,176.80922910693386
8,1736,57.86666666666667,direction_change,152.06275965420633
8,1746,58.2,direction_change,176.86075950842672
8,1780,59.333333333333336,direction_change,111.90636801988991
8,1790,59.666666666666664,direction_change,74.29400047390517
8,1803,60.1,direction_change,174.2942103503942
8,1804,60.13333333333333,direction_change,178.8550534334614
8,62,2.066666666666667,stop_loot,60.0
9,16,0.5333333333333333,direction_change,61.725555303327305
9,23,0.7666666666666667,direction_change,166.29423482031513
9,28,0.9333333333333333,direction_change,179.6596077417519
9,33,1.1,direction_change,102.52116946040805
9,43,1.4333333333333333,direction_change,112.22218723712939
9,50,1.6666666666666667,direction_change,92.29626078547204
9,51,1.7,direction_change,136.06969399573478
9,54,1.8,direction_change,179.84761756062665
9,59,1.9666666666666666,direction_change,179.98746586643173
9,69,2.3,direction_change,179.98696899945008
9,72,2.4,direction_change,129.68641397560046
9,80,2.6666666666666665,direction_change,179.9901660782087
9,113,3.7666666666666666,direction_change,60.91687152106826
9,126,4.2,direction_change,113.22552161272587
9,133,4.433333333333334,direction_change,177.49353286533778
9,143,4.766666666666667,direction_change,177.0882114919035
9,149,4.966666666666667,direction_change,75.57897358725369
9,62,2.066666666666667,stop_loot,60.0
10,46,1.5333333333333334,direction_change,101.88565921533329
10,54,1.8,direction_change,174.20877121683702
10,68,2.2666666666666666,direction_change,179.20149585937997
10,85,2.8333333333333335,direction_change,179.99853860460044
10,95,3.1666666666666665,direction_change,179.99999548225452
10,104,3.466666666666667,direction_change,180.0
10,118,3.933333333333333,direction_change,120.85339115991324
10,129,4.3,direction_change,174.05179135533405
10,146,4.866666666666666,direction_change,97.06480817627455
10,158,5.266666666666667,direction_change,117.10296393665605
10,169,5.633333333333334,direction_change,113.79882419161095
10,62,2.066666666666667,stop_loot,60.0
11,18,0.6,direction_change,160.13764845087638
11,35,1.1666666666666667,direction_change,146.42464528296188
11,47,1.5666666666666667,direction_change,84.2133138302141
11,63,2.1,direction_change,67.93998955384114
11,64,2.1333333333333333,direction_change,104.03127881309204
11,81,2.7,direction_change,124.445518039631
11,88,2.933333333333333,direction_change,60.301033099624405
11,91,3.033333333333333,direction_change,102.57160023583327
11,105,3.5,direction_change,71.4091860320439
11,107,3.566666666666667,direction_change,162.8243573885823
11,111,3.7,direction_change,179.2600912766101
11,120,4.0,direction_change,178.4248055213478
11,128,4.266666666666667,direction_change,179.51428136047187
11,131,4.366666666666666,direction_change,89.95771460231559
11,134,4.466666666666667,direction_change,113.67185978009715
11,143,4.766666666666667,direction_change,139.1428348763562
11,153,5.1,direction_change,171.54286741834568
11,166,5.533333333333333,direction_change,171.97252295855074
11,177,5.9,direction_change,179.91907260440638
11,191,6.366666666666666,direction_change,179.99908637722407
11,202,6.733333333333333,direction_change,179.99996763533403
11,221,7.366666666666666,direction_change,74.3973960728838
11,224,7.466666666666667,direction_change,174.6909367107794
11,238,7.933333333333334,direction_change,119.46373596958921
11,62,2.066666666666667,stop_loot,60.0
12,131,4.366666666666666,direction_change,114.47004513222122
12,132,4.4,direction_change,157.45166439791345
12,145,4.833333333333333,direction_change,132.3071110435378
12,147,4.9,direction_change,62.34237026287825
12,156,5.2,direction_change,113.02643472529778
12,158,5.266666666666667,direction_change,154.17896315303662
12,168,5.6,direction_change,127.04752046429923
12,177,5.9,direction_change,174.60357107286944
12,186,6.2,direction_change,78.8845560559606
12,191,6.366666666666666,direction_change,171.63798838776637
12,211,7.033333333333333,direction_change,91.20571749360694
12,224,7.466666666666667,direction_change,78.311434794442
12,236,7.866666666666666,direction_change,106.99508061811831
12,243,8.1,direction_change,112.37286411632442
12,278,9.266666666666667,direction_change,179.999974117841
12,284,9.466666666666667,direction_change,179.99999590544545
12,291,9.7,direction_change,180.0
12,292,9.733333333333333,direction_change,180.0
12,297,9.9,direction_change,74.9694448182937
12,353,11.766666666666667,direction_change,133.42380521201335
12,389,12.966666666666667,direction_change,143.08091016958878
12,390,13.0,direction_change,102.5670774524611
12,391,13.033333333333333,direction_change,69.0725334020964
12,400,13.333333333333334,direction_change,86.13243548212535
12,415,13.833333333333334,direction_change,81.0118418585892
12,422,14.066666666666666,direction_change,65.09479643269367
12,429,14.3,direction_change,163.7828185689237
12,440,14.666666666666666,direction_change,81.11852592075972
12,443,14.766666666666667,direction_change,151.4750994219574
12,447,14.9,direction_change,179.86553751586786
12,456,15.2,direction_change,179.63792068312213
12,464,15.466666666666667,direction_change,178.30164636583922
12,497,16.566666666666666,direction_change,180.0
12,499,16.633333333333333,direction_change,180.0
12,504,16.8,direction_change,180.0
12,513,17.1,direction_change,180.0
12,62,2.066666666666667,stop_loot,60.0
13,33,1.1,direction_change,72.06683960172626
13,53,1.7666666666666666,direction_change,142.25256113676406
13,63,2.1,direction_change,179.99460334830925
13,70,2.3333333333333335,direction_change,179.9912729442789
13,83,2.7666666666666666,direction_change,153.4362785570473
13,87,2.9,direction_change,179.9989839788695
13,94,3.1333333333333333,direction_change,82.45286150354228
13,107,3.566666666666667,direction_change,171.34149755779939
13,122,4.066666666666666,direction_change,99.42544284877486
13,148,4.933333333333334,direction_change,179.57989426736486
13,162,5.4,direction_change,153.30836374903868
13,171,5.7,direction_change,108.2998077315786
13,185,6.166666666666667,direction_change,178.67541619050854
13,192,6.4,direction_change,177.20029835429884
13,197,6.566666666666666,direction_change,179.866357770372
13,200,6.666666666666667,direction_change,179.9997662561719
13,203,6.766666666666667,direction_change,179.99852154061037
13,213,7.1,direction_change,179.99990486264224
13,220,7.333333333333333,direction_change,179.99981913091946
13,302,10.066666666666666,direction_change,180.0
13,310,10.333333333333334,direction_change,180.0
13,315,10.5,direction_change,180.0
13,322,10.733333333333333,direction_change,180.0
13,323,10.766666666666667,direction_change,180.0
13,332,11.066666666666666,direction_change,180.0
13,335,11.166666666666666,direction_change,180.0
13,342,11.4,direction_change,180.0
13,352,11.733333333333333,direction_change,180.0
13,359,11.966666666666667,direction_change,180.0
13,395,13.166666666666666,direction_change,180.0
13,405,13.5,direction_change,180.0
13,412,13.733333333333333,direction_change,180.0
13,443,14.766666666666667,direction_change,180.0
13,456,15.2,direction_change,180.0
13,463,15.433333333333334,direction_change,180.0
13,499,16.633333333333333,direction_change,180.0
13,501,16.7,direction_change,180.0
13,504,16.8,direction_change,180.0
13,511,17.033333333333335,direction_change,180.0
13,520,17.333333333333332,direction_change,180.0
13,524,17.466666666666665,direction_change,180.0
13,527,17.566666666666666,direction_change,180.0
13,536,17.866666666666667,direction_change,180.0
13,539,17.966666666666665,direction_change,180.0
13,545,18.166666666666668,direction_change,180.0
13,561,18.7,direction_change,180.0
13,562,18.733333333333334,direction_change,180.0
13,563,18.766666666666666,direction_change,180.0
13,566,18.866666666666667,direction_change,180.0
13,575,19.166666666666668,direction_change,180.0
13,591,19.7,direction_change,180.0
13,598,19.933333333333334,direction_change,180.0
13,617,20.566666666666666,direction_change,180.0
13,621,20.7,direction_change,180.0
13,631,21.033333333333335,direction_change,83.14588067598699
13,677,22.566666666666666,direction_change,138.28063441519274
13,679,22.633333333333333,direction_change,77.23283182123139
13,695,23.166666666666668,direction_change,179.13946366805675
13,709,23.633333333333333,direction_change,179.99134773827083
13,716,23.866666666666667,direction_change,179.98600368899184
13,717,23.9,direction_change,89.86416281055801
13,720,24.0,direction_change,179.6377264845722
13,730,24.333333333333332,direction_change,179.606113714586
13,746,24.866666666666667,direction_change,179.99872110008363
13,753,25.1,direction_change,179.99702582622683
13,785,26.166666666666668,direction_change,180.0
13,792,26.4,direction_change,180.0
13,793,26.433333333333334,direction_change,180.0
13,798,26.6,direction_change,180.0
13,804,26.8,direction_change,99.40745706524176
13,806,26.866666666666667,direction_change,119.00211434507659
13,807,26.9,direction_change,75.63264008044708
13,816,27.2,direction_change,137.87944070765462
13,831,27.7,direction_change,178.7392803222581
13,838,27.933333333333334,direction_change,179.25447886702432
13,845,28.166666666666668,direction_change,179.89227174899608
13,847,28.233333333333334,direction_change,81.69063422922369
13,857,28.566666666666666,direction_change,152.88595614206912
13,864,28.8,direction_change,121.28258262364382
13,963,32.1,direction_change,180.0
13,970,32.333333333333336,direction_change,180.0
13,1013,33.766666666666666,direction_change,180.0
13,1020,34.0,direction_change,180.0
13,1027,34.233333333333334,direction_change,63.4254453220429
13,1234,41.13333333333333,direction_change,157.58207129695916
13,62,2.066666666666667,stop_loot,60.0
14,14,0.4666666666666667,direction_change,89.84680192447897
14,22,0.7333333333333333,direction_change,144.8082664128146
14,30,1.0,direction_change,78.50874931838408
14,33,1.1,direction_change,154.68476089964443
14,43,1.4333333333333333,direction_change,152.52517998639726
14,50,1.6666666666666667,direction_change,166.51735966578931
14,72,2.4,direction_change,179.99888900196706
14,77,2.566666666666667,direction_change,179.99823040772617
14,89,2.966666666666667,direction_change,179.99999914622634
14,93,3.1,direction_change,112.90855645580702
14,124,4.133333333333334,direction_change,175.01668223840537
14,128,4.266666666666667,direction_change,80.05859273612153
14,131,4.366666666666666,direction_change,78.1897515907175
14,135,4.5,direction_change,80.04734640459023
14,137,4.566666666666666,direction_change,170.20860905554014
14,154,5.133333333333334,direction_change,130.47070131520792
14,171,5.7,direction_change,148.39733835193425
14,181,6.033333333333333,direction_change,81.95208059787683
14,191,6.366666666666666,direction_change,179.5519028409404
14,214,7.133333333333334,direction_change,74.74500969247234
14,219,7.3,direction_change,103.95304139870251
14,223,7.433333333333334,direction_change,98.68706067718745
14,224,7.466666666666667,direction_change,85.90686908787605
14,233,7.766666666666667,direction_change,87.2397640884139
14,254,8.466666666666667,direction_change,132.48967164196716
14,258,8.6,direction_change,95.50128439610857
14,284,9.466666666666667,direction_change,64.00515435577762
14,286,9.533333333333333,direction_change,142.93165413387032
14,296,9.866666666666667,direction_change,176.88960288348497
14,300,10.0,direction_change,88.37079332802398
14,303,10.1,direction_change,178.2516328844067
14,308,10.266666666666667,direction_change,85.82371240817797
14,318,10.6,direction_change,179.876212730755
14,335,11.166666666666666,direction_change,73.6471545651697
14,343,11.433333333333334,direction_change,109.98533125938879
14,344,11.466666666666667,direction_change,105.26800371387289
14,353,11.766666666666667,direction_change,90.39178263770407
14,62,2.066666666666667,stop_loot,60.0
15,7,0.23333333333333334,direction_change,126.77840434612615
15,27,0.9,direction_change,121.57939146720305
